City,District,OBJECTID,REPORTYEAR,REPORTDATE,ADDRESS,ReportNumber,PropertyStatus,PropValue,Serial,Disposition,CallNumber,x,y
BOULDER,District 4,2074,2017,2017-10-10,29XX AURORA,1771566,STOLEN,5000,No,Online Report - No Call Disposition,Online Report - No Call Number,3068788.6144106,1244503.66336849
BOULDER,District 3C,2075,2017,2017-10-11,11XX 12TH,1771567,STOLEN,700,No,Online Report - No Call Disposition,Online Report - No Call Number,3062436.36499448,1245805.28797367
BOULDER,District 4,2076,2017,2017-10-11,10XX ADAMS,1713410,STOLEN,150,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068393.61436617,1244717.91301509
BOULDER,District 3C,2077,2017,2017-10-12,9XX BROADWAY,1713449,STOLEN,1700,Yes,RB-Report,Online Report - No Call Number,3064283.11500239,1244550.16297381
BOULDER,District 1,2078,2017,2017-10-12,25XX 28TH,1713438,RECOVERED,765,No,RB-Report,Online Report - No Call Number,3067454.11420922,1252484.03703865
BOULDER,District 2,2079,2017,2017-10-12,29XX PEARL,1713454,STOLEN,419.15,Yes,RB-Report,Online Report - No Call Number,3068332.48631123,1251708.02843116
BOULDER,District 2,2080,2017,2017-10-13,19XX 30TH,1771576,STOLEN,710,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068862.40238055,1250507.01255958
BOULDER,District 4,2081,2017,2017-10-13,30XX MADISON,1771583,STOLEN,3265,No,Online Report - No Call Disposition,Online Report - No Call Number,3069287.41439461,1245160.18109329
BOULDER,District 2,2082,2017,2017-10-13,30XX KINGS RIDGE,1771585,STOLEN,300,No,Online Report - No Call Disposition,Online Report - No Call Number,3072787.86353964,1253710.6622961
BOULDER,District 2,2083,2017,2017-10-13,30XX KINGS RIDGE,1771585,STOLEN,350,No,Online Report - No Call Disposition,Online Report - No Call Number,3072787.86353964,1253710.6622961
BOULDER,District 4,2084,2017,2017-10-14,30XX EUCLID,1713546,RECOVERED,2100,No,CB-Clear,Online Report - No Call Number,3069239.36439846,1244748.28801487
BOULDER,District 3,2085,2017,2017-10-14,8XX PEARL SPRUCE ALLEY,1713553,RECOVERED,0,Yes,WB-Warning given,Online Report - No Call Number,3060259.58124353,1249242.61499586
BOULDER,District 4,2086,2017,2017-10-14,29XX AURORA,1771587,STOLEN,1000,No,Online Report - No Call Disposition,Online Report - No Call Number,3068788.6144106,1244503.66336849
BOULDER,District 4,2087,2017,2017-10-14,30XX MADISON,1713560,STOLEN,2000,No,RB-Report,Online Report - No Call Number,3069287.41439461,1245160.18109329
BOULDER,,2088,2017,2017-10-14,55XX ,1771589,STOLEN,710,Yes,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,,2089,2017,2017-10-15,VALID ADDRESS UNAVAILABLE,1771685,STOLEN,800,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 3,2090,2017,2017-10-16,21XX WALNUT,1771596,STOLEN,650,No,Online Report - No Call Disposition,Online Report - No Call Number,3065300.02550513,1249997.16596271
BOULDER,District 3,2091,2017,2017-10-16,21XX WALNUT,1771596,STOLEN,650,No,Online Report - No Call Disposition,Online Report - No Call Number,3065300.02550513,1249997.16596271
BOULDER,District 3,2092,2017,2017-10-16,21XX WALNUT,1771596,STOLEN,1000,No,Online Report - No Call Disposition,Online Report - No Call Number,3065300.02550513,1249997.16596271
BOULDER,District 1,2093,2017,2017-10-16,27XX VALMONT,1771628,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3067050.01406861,1253627.02051638
BOULDER,District 4,2094,2017,2017-10-16,29XX AURORA,1771602,STOLEN,1000,No,Online Report - No Call Disposition,Online Report - No Call Number,3068845.78539266,1244134.78530936
BOULDER,District 3,2095,2017,2017-10-16,23XX ARAPAHOE,1771606,STOLEN,100,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3065955.82263699,1248200.89545104
BOULDER,District 3C,2096,2017,2017-10-16,9XX BROADWAY,1771610,STOLEN,700,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3064283.11500239,1244550.16297381
BOULDER,,2097,2017,2017-10-16,VALID ADDRESS UNAVAILABLE,1771611,STOLEN,600,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 2,2098,2017,2017-10-16,32XX ONEAL,1771613,STOLEN,200,No,Online Report - No Call Disposition,Online Report - No Call Number,3069636.61430284,1254942.5367018
BOULDER,District 4,2099,2017,2017-10-16,12XX EAST RIDGE,1771614,STOLEN,800,No,Online Report - No Call Disposition,Online Report - No Call Number,3068522.61426163,1245997.91314976
BOULDER,,2100,2017,2017-10-17,VALID ADDRESS UNAVAILABLE,1771616,STOLEN,100,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 3,2101,2017,2017-10-17,17XX 28TH,1713688,STOLEN,300,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3067872.40430164,1249737.8599176
BOULDER,District 4,2102,2017,2017-10-17,9XX 28TH,1713680,STOLEN,407.65,Yes,RB-Report,Online Report - No Call Number,3067822.61449351,1244566.6631198
BOULDER,District 3C,2103,2017,2017-10-18,22XX GOSS,1771620,STOLEN,790,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3065682.51568147,1249004.77418009
BOULDER,District 4,2104,2017,2017-10-18,9XX 28TH,1771622,STOLEN,486,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3067940.61443137,1244490.41306468
BOULDER,District 3C,2105,2017,2017-10-19,21XX GOSS CIR,1713770,RECOVERED,10,Yes,CB-Clear,Online Report - No Call Number,3065118.25638216,1248827.09809166
BOULDER,District 2,2106,2017,2017-10-19,19XX 30TH,1713774,STOLEN,850,Yes,RB-Report,Online Report - No Call Number,3068871.45541801,1250400.63556402
BOULDER,District 5,2107,2017,2017-10-19,4XX 42ND,1771630,STOLEN,300,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3071403.11442698,1237861.78925435
BOULDER,District 5,2108,2017,2017-10-20,15XX GREENBRIAR,1771634,STOLEN,100,No,Online Report - No Call Disposition,Online Report - No Call Number,3071562.61434111,1232947.28983909
BOULDER,District 5,2109,2017,2017-10-20,VALID ADDRESS UNAVAILABLE,1713827,RECOVERED,75,Yes,RB-Report,Online Report - No Call Number
BOULDER,District 1,2110,2017,2017-10-21,31XX 28TH,1771648,STOLEN,400,No,Online Report - No Call Disposition,Online Report - No Call Number,3067363.65465381,1254185.69982388
BOULDER,District 1,2111,2017,2017-10-21,28XX BROADWAY,1771650,STOLEN,600,No,Online Report - No Call Disposition,Online Report - No Call Number,3060945.3653732,1252890.91176114
BOULDER,District 2,2112,2017,2017-10-21,31XX PEARL,1771649,STOLEN,1000,No,Online Report - No Call Disposition,Online Report - No Call Number,3069848.44417661,1251344.66211935
BOULDER,District 4,2113,2017,2017-10-21,29XX BIXBY AVE,1713898,STOLEN,2100,Yes,RB-Report,Online Report - No Call Number,3068398.83343759,1243913.66572167
BOULDER,District 2,2114,2017,2017-10-22,36XX HAYDEN,1771645,STOLEN,1099,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3070785.13695684,1255341.83292014
BOULDER,District 3C,2115,2017,2017-10-22,8XX 20TH,1771643,STOLEN,400,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3064971.11500978,1244064.28815609
BOULDER,,2116,2017,2017-10-22,VALID ADDRESS UNAVAILABLE,1771641,STOLEN,600,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,,2117,2017,2017-10-22,53XX ,1771640,STOLEN,300,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 2,2118,2017,2017-10-22,31XX PEARL,1771639,STOLEN,3000,No,Online Report - No Call Disposition,Online Report - No Call Number,3069848.44417661,1251344.66211935
BOULDER,District 3,2119,2017,2017-10-22,19XX CANYON,1771638,STOLEN,600,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3064482.80950073,1249328.33734629
BOULDER,District 3M,2120,2017,2017-10-23,18XX 14TH,1771655,STOLEN,300,No,Online Report - No Call Disposition,Online Report - No Call Number,3062613.61487823,1249136.16232149
BOULDER,District 4,2121,2017,2017-10-23,48XX MEREDITH,1713936,STOLEN,2797,No,RB-Report,Online Report - No Call Number,3074479.17865302,1247872.89217996
BOULDER,District 4,2122,2017,2017-10-23,28XX SHADOW CREEK,1771659,STOLEN,499,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068281.33979456,1246784.70501375
BOULDER,,2123,2017,2017-10-23,2XX ,1771660,STOLEN,250,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 3C,2124,2017,2017-10-23,20XX CANYON,1771661,STOLEN,300,No,Online Report - No Call Disposition,Online Report - No Call Number,3064869.36505908,1249119.78743278
BOULDER,District 3C,2125,2017,2017-10-24,22XX CANYON,1713968,STOLEN,400,Yes,RB-Report,Online Report - No Call Number,3065573.11471229,1249124.41268451
BOULDER,District 4,2126,2017,2017-10-24,29XX AURORA,1713980,STOLEN,1000,No,RB-Report,Online Report - No Call Number,3068788.6144106,1244503.66336849
BOULDER,District 4,2127,2017,2017-10-24,10XX ADAMS,1771662,STOLEN,822,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068652.36423836,1245248.1629937
BOULDER,District 5,2128,2017,2017-10-24,27XX MOORHEAD,1771663,STOLEN,440,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3067685.61929851,1242484.87215812
BOULDER,District 3,2129,2017,2017-10-24,23XX SOUTH,1771665,STOLEN,500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3066119.61462447,1249928.28710244
BOULDER,District 4,2130,2017,2017-10-25,6XX MANHATTAN,1714074,STOLEN,250,0,RB-Report,Online Report - No Call Number,3075987.97244435,1242314.83910656
BOULDER,District 5,2131,2017,2017-10-25,1XX 38TH,1714016,STOLEN,8000,No,RB-Report,Online Report - No Call Number,3070574.36428408,1239380.28891076
BOULDER,District 3,2132,2017,2017-10-25,26XX PEARL,1714024,STOLEN,441,Yes,RB-Report,Online Report - No Call Number,3067159.86441139,1251162.5370382
BOULDER,District 2,2133,2017,2017-10-25,29XX KALMIA,1771668,STOLEN,700,No,Online Report - No Call Disposition,Online Report - No Call Number,3068672.49670512,1257359.58683936
BOULDER,District 3,2134,2017,2017-10-25,18XX 19TH,1771669,STOLEN,400,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3064394.56547584,1249352.60084022
BOULDER,District 3,2135,2017,2017-10-25,4XX ARAPAHOE,1771671,STOLEN,1725,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3058733.11556284,1247760.1623986
BOULDER,District 4,2136,2017,2017-10-25,10XX KENT,1771670,STOLEN,325,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068927.86417132,1245268.28788181
BOULDER,District 2,2137,2017,2017-10-25,49XX PEARL EAST,1771678,STOLEN,400,No,Online Report - No Call Disposition,Online Report - No Call Number,3073811.56198058,1250372.84259302
BOULDER,District 3C,2138,2017,2017-10-25,9XX MARINE,1771676,STOLEN,850,No,Online Report - No Call Disposition,Online Report - No Call Number,3060962.6156063,1247212.16250024
BOULDER,,2139,2017,2017-10-25,VALID ADDRESS UNAVAILABLE,1771700,STOLEN,5200,Yes,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,,2140,2017,2017-10-26,XX ,1771677,STOLEN,800,Yes,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 2,2141,2017,2017-10-26,16XX COMMERCE,1771679,STOLEN,350,No,Online Report - No Call Disposition,Online Report - No Call Number,3074668.36330823,1249326.53759747
BOULDER,District 4,2142,2017,2017-10-26,11XX 30TH,1771680,STOLEN,560,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069067.36427878,1245366.78821429
BOULDER,District 4,2143,2017,2017-10-26,1XX IROQUOIS,1714089,STOLEN,500,No,CB-Clear,Online Report - No Call Number,3076028.36350672,1239263.66401232
BOULDER,District 2,2144,2017,2017-10-26,47XX ARAPAHOE,1771692,STOLEN,100,No,Online Report - No Call Disposition,Online Report - No Call Number,3073802.53851164,1248774.23349343
BOULDER,District 4,2145,2017,2017-10-26,49XX OSAGE,1771694,STOLEN,900,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3074853.86347778,1239576.91423093
BOULDER,District 3C,2146,2017,2017-10-26,23XX ARAPAHOE,1771698,STOLEN,2000,No,Online Report - No Call Disposition,Online Report - No Call Number,3066188.11488821,1248370.28738133
BOULDER,District 3,2147,2017,2017-10-26,4XX ARAPAHOE,1714111,STOLEN,1400,Yes,RB-Report,Online Report - No Call Number,3058733.11556284,1247760.1623986
BOULDER,District 2,2148,2017,2017-10-27,30XX ONEAL,1771702,STOLEN,200,No,Online Report - No Call Disposition,Online Report - No Call Number,3069166.13475821,1255070.83459721
BOULDER,District 3,2149,2017,2017-10-27,22XX WALNUT,1771703,STOLEN,600,No,Online Report - No Call Disposition,Online Report - No Call Number,3065521.90032418,1250054.45748936
BOULDER,District 3C,2150,2017,2017-10-27,8XX 19TH,1714162,STOLEN,500,Yes,RB-Report,Online Report - No Call Number,3064856.6149033,1243714.913185
BOULDER,District 3,2151,2017,2017-10-27,VALID ADDRESS UNAVAILABLE,1714174,RECOVERED,300,Yes,RB-Report,Online Report - No Call Number
BOULDER,District 3,2152,2017,2017-10-27,18XX 22ND,1771706,STOLEN,1500,No,Online Report - No Call Disposition,Online Report - No Call Number,3065579.71282894,1249819.5614834
BOULDER,District 1,2153,2017,2017-10-27,27XX VALMONT,1714175,STOLEN,750,No,RB-Report,Online Report - No Call Number,3067050.01406861,1253627.02051638
BOULDER,District 3C,2154,2017,2017-10-28,17XX 21ST,1714221,STOLEN,8000,No,RB-Report,Online Report - No Call Number,3065123.36469857,1249123.28764617
BOULDER,,2155,2017,2017-10-29,31XX ,1771720,STOLEN,2000,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,,2156,2017,2017-10-29,31XX ,1771720,STOLEN,2500,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 5,2157,2017,2017-10-29,9XX MOORHEAD,1771723,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3073995.41679187,1236155.43918822
BOULDER,District 2,2158,2017,2017-10-29,32XX ONEAL,1771725,STOLEN,300,No,Online Report - No Call Disposition,Online Report - No Call Number,3069636.61430284,1254942.5367018
BOULDER,District 4,2159,2017,2017-10-29,8XX 30TH,1771727,STOLEN,300,No,Online Report - No Call Disposition,Online Report - No Call Number,3069076.1143147,1244081.91337598
BOULDER,District 2,2160,2017,2017-10-29,33XX CHISHOLM,1771728,STOLEN,460,No,Online Report - No Call Disposition,Online Report - No Call Number,3069448.44385728,1255876.62415302
BOULDER,District 2,2161,2017,2017-10-30,29XX EAGLE,1714317,STOLEN,250,No,RB-Report,Online Report - No Call Number,3068840.76683446,1254479.67438739
BOULDER,District 1,2162,2017,2017-10-30,30XX FOLSOM,1771730,STOLEN,600,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3066464.11445985,1254041.41176041
BOULDER,District 3,2163,2017,2017-10-30,8XX 28TH,1714340,STOLEN,450,Yes,RB-Report,Online Report - No Call Number,3067923.86441278,1243883.78840469
BOULDER,District 2,2164,2017,2017-10-30,32XX IRIS,1771737,STOLEN,400,No,Online Report - No Call Disposition,Online Report - No Call Number,3069848.79805142,1256158.76358995
BOULDER,District 4,2165,2017,2017-10-31,29XX AURORA,1771746,STOLEN,90,No,Online Report - No Call Disposition,Online Report - No Call Number,3068788.6144106,1244503.66336849
BOULDER,District 4,2166,2017,2017-10-31,5XX MANHATTAN,1771747,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3075925.23637422,1241857.35594827
BOULDER,District 3,2167,2017,2017-10-31,27XX TAFT,1771748,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3067319.46965649,1246859.70848772
BOULDER,District 2,2168,2017,2017-11-01,53XX BOULDER CREEK PATH,1714413,RECOVERED,450,Yes,CB-Clear,Online Report - No Call Number,3076218.56965973,1252070.15482208
BOULDER,District 2,2169,2017,2017-11-01,53XX BOULDER CREEK PATH,1714413,RECOVERED,449.99,Yes,CB-Clear,Online Report - No Call Number,3076218.56965973,1252070.15482208
BOULDER,District 3C,2170,2017,2017-11-01,7XX MARINE,1771749,STOLEN,2175,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3060336.68929953,1247228.5827517
BOULDER,District 4,2171,2017,2017-11-01,8XX 28TH,1771750,STOLEN,1500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3067923.86441278,1243883.78840469
BOULDER,District 4,2172,2017,2017-11-01,28XX AURORA,1771753,STOLEN,4000,No,Online Report - No Call Disposition,Online Report - No Call Number,3068491.18452887,1244110.6630757
BOULDER,District 4,2173,2017,2017-11-02,29XX AURORA,1771761,STOLEN,1899,No,Online Report - No Call Disposition,Online Report - No Call Number,3068845.78539266,1244134.78530936
BOULDER,District 5,2174,2017,2017-11-02,13XX GILLASPIE,1771764,STOLEN,360,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3070459.61813758,1233664.09534517
BOULDER,District 2,2175,2017,2017-11-02,29XX BLUFF,1771765,STOLEN,530,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068509.79407837,1252772.00183805
BOULDER,District 5,2176,2017,2017-11-03,1XX 34TH,1771767,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3069124.61444297,1239419.53913577
BOULDER,District 3C,2177,2017,2017-11-04,6XX ARAPAHOE,1771771,STOLEN,200,No,Online Report - No Call Disposition,Online Report - No Call Number,3059814.11547447,1247513.03748454
BOULDER,District 1,2178,2017,2017-11-04,30XX FOLSOM,1771772,STOLEN,800,No,Online Report - No Call Disposition,Online Report - No Call Number,3066464.11445985,1254041.41176041
BOULDER,District 2,2179,2017,2017-11-05,28XX KALMIA,1771776,STOLEN,274,No,Online Report - No Call Disposition,Online Report - No Call Number,3068100.86426968,1257065.16126361
